block_id,log,label,cause,raisonnement
blk_-8674089929114017279,081111 013400 17543 INFO dfs.DataNode$DataXceiver: 10.250.14.38:50010 Served block blk_-8674089929114017279 to /10.250.14.38,Normal,Le nœud de données HDFS a servi un bloc de données,Étape 1 : Le log indique une opération de lecture de bloc de données. Étape 2 : Le message INFO suggère une opération normale. Étape 3 : Le bloc de données a été servi avec succès à l'adresse IP spécifiée
blk_-3140031507252212554,081111 014431 17416 WARN dfs.DataNode$DataXceiver: 10.251.107.98:50010:Got exception while serving blk_-3140031507252212554 to /10.250.7.244:,Normal,Problème de connexion réseau,Étape 1 : Vérifier la connectivité réseau entre les nœuds. Étape 2 : Examiner les journaux de DataNode pour identifier les erreurs de connexion. Étape 3 : Réinitialiser le service DataNode si nécessaire
blk_-309134958179110212,081111 020752 17598 INFO dfs.DataNode$DataXceiver: 10.251.125.237:50010 Served block blk_-309134958179110212 to /10.251.125.237,Normal,Le nœud de données a servi un bloc de données,Étape 1 : Le log HDFS indique une opération de lecture de bloc de données. Étape 2 : Le message INFO suggère une opération normale. Étape 3 : Le bloc de données a été servi avec succès à l'adresse IP spécifiée.
blk_-3134225108208373949,081111 022143 17663 INFO dfs.DataNode$DataXceiver: 10.250.13.240:50010 Served block blk_-3134225108208373949 to /10.250.13.240,Normal,Le nœud de données a servi un bloc de données,Étape 1 : Le log indique une opération de lecture de bloc de données. Étape 2 : Le message INFO suggère une opération normale. Étape 3 : Le bloc de données a été servi avec succès à l'adresse IP spécifiée.
blk_-8887373200836701910,081111 023010 27 INFO dfs.FSNamesystem: BLOCK* NameSystem.delete: blk_-8887373200836701910 is added to invalidSet of 10.251.193.224:50010,Normal,Suppression d'un bloc de données corrompu,Étape 1 : Le système de fichiers HDFS détecte un bloc de données corrompu. Étape 2 : Le bloc est ajouté à l'ensemble des blocs invalides. Étape 3 : Le système supprime le bloc pour maintenir l'intégrité des données
blk_-1162676743264290624,081111 023011 27 INFO dfs.FSNamesystem: BLOCK* NameSystem.delete: blk_-1162676743264290624 is added to invalidSet of 10.251.194.213:50010,Normal,Suppression d'un bloc dans HDFS,Étape 1 : Le système de fichiers HDFS a détecté un bloc corrompu ou inutilisable. Étape 2 : Le bloc a été ajouté à l'ensemble des blocs invalides. Étape 3 : Le nœud de données 10.251.194.213:50010 a été informé de la suppression du bloc
blk_-5513640508500780385,081111 023011 27 INFO dfs.FSNamesystem: BLOCK* NameSystem.delete: blk_-5513640508500780385 is added to invalidSet of 10.251.203.179:50010,Anomaly,Bloc HDFS corrompu,"Étape 1 : Le log HDFS indique l'ajout d'un bloc à l'ensemble des blocs invalides. Étape 2 : Le bloc en question est identifié par son ID unique. Étape 3 : Cela suggère une corruption ou une erreur dans le bloc, nécessitant une investigation et une correction pour maintenir l'intégrité des données dans le système HDFS."
blk_-7767902948513849386,081111 023011 27 INFO dfs.FSNamesystem: BLOCK* NameSystem.delete: blk_-7767902948513849386 is added to invalidSet of 10.251.71.146:50010,Normal,Suppression d'un bloc de données,Étape 1 : Le système de fichiers HDFS a détecté un bloc de données corrompu ou inutilisable. Étape 2 : Le bloc a été ajouté à l'ensemble des blocs invalides pour éviter son utilisation future. Étape 3 : Le système a enregistré l'événement pour des fins de suivi et de débogage.
blk_-5382946262718129284,081111 023013 27 INFO dfs.FSNamesystem: BLOCK* NameSystem.delete: blk_-5382946262718129284 is added to invalidSet of 10.250.5.161:50010,Normal,Suppression d'un bloc de données,Étape 1 : Le système de fichiers HDFS a détecté un bloc de données corrompu ou non valide. Étape 2 : Le bloc a été ajouté à l'ensemble des blocs invalides pour éviter son utilisation future. Étape 3 : Le système a enregistré l'événement pour des fins de débogage et de maintenance.
blk_5668137923110942035,081111 023013 27 INFO dfs.FSNamesystem: BLOCK* NameSystem.delete: blk_5668137923110942035 is added to invalidSet of 10.251.91.229:50010,Normal,Suppression d'un bloc de données,Étape 1 : Le système de fichiers HDFS a détecté un bloc de données corrompu ou non valide. Étape 2 : Le bloc a été ajouté à l'ensemble des blocs invalides. Étape 3 : Le système de fichiers HDFS a enregistré l'événement dans les logs pour suivi et maintenance.
blk_7197514030988119866,081111 023013 27 INFO dfs.FSNamesystem: BLOCK* NameSystem.delete: blk_7197514030988119866 is added to invalidSet of 10.251.75.49:50010,Normal,Suppression d'un bloc de données,Étape 1 : Le système de fichiers HDFS a détecté un bloc de données corrompu ou inutilisable. Étape 2 : Le bloc a été ajouté à l'ensemble des blocs invalides. Étape 3 : Le système HDFS a mis à jour son état pour refléter la suppression du bloc
blk_-5362598472846558076,081111 023015 27 INFO dfs.FSNamesystem: BLOCK* NameSystem.delete: blk_-5362598472846558076 is added to invalidSet of 10.250.14.143:50010,Normal,Bloc de données HDFS corrompu,Étape 1 : Le système de fichiers HDFS détecte un bloc de données corrompu. Étape 2 : Le bloc est ajouté à l'ensemble des blocs invalides. Étape 3 : Le système supprime le bloc pour maintenir l'intégrité des données.
blk_-4269939382058952254,081111 023017 27 INFO dfs.FSNamesystem: BLOCK* NameSystem.delete: blk_-4269939382058952254 is added to invalidSet of 10.251.203.129:50010,Normal,Suppression d'un bloc de données,Étape 1 : Le système de fichiers HDFS a détecté un bloc de données corrompu. Étape 2 : Le bloc a été ajouté à l'ensemble des blocs invalides. Étape 3 : Le système a enregistré l'événement dans les logs pour suivi et maintenance
blk_-6978845808078082463,081111 023017 27 INFO dfs.FSNamesystem: BLOCK* NameSystem.delete: blk_-6978845808078082463 is added to invalidSet of 10.251.109.209:50010,Normal,Suppression d'un bloc de données,Étape 1 : Le système de fichiers HDFS a détecté un bloc de données corrompu ou inutilisable. Étape 2 : Le bloc a été ajouté à l'ensemble des blocs invalides pour éviter son utilisation future. Étape 3 : Le système a enregistré l'événement pour des fins de débogage et de maintenance.
blk_-1071115021179995772,081111 023022 27 INFO dfs.FSNamesystem: BLOCK* NameSystem.delete: blk_-1071115021179995772 is added to invalidSet of 10.250.11.53:50010,Normal,Suppression d'un bloc de données,Étape 1 : Le système de fichiers HDFS a détecté un bloc de données corrompu ou inutilisable. Étape 2 : Le bloc a été identifié et ajouté à l'ensemble des blocs invalides. Étape 3 : Le système HDFS a enregistré l'événement pour suivre les opérations de maintenance et de récupération des données.
blk_7336636250384047238,081111 023022 27 INFO dfs.FSNamesystem: BLOCK* NameSystem.delete: blk_7336636250384047238 is added to invalidSet of 10.251.26.177:50010,Normal,Suppression d'un bloc de données,Étape 1 : Le système de fichiers HDFS a détecté un bloc de données corrompu ou inutilisable. Étape 2 : Le bloc a été identifié et ajouté à l'ensemble des blocs invalides. Étape 3 : Le système a enregistré l'événement pour suivre les opérations de maintenance
blk_8493856762887493521,081111 023022 27 INFO dfs.FSNamesystem: BLOCK* NameSystem.delete: blk_8493856762887493521 is added to invalidSet of 10.251.26.131:50010,Normal,Suppression d'un bloc de données,Étape 1 : Le système de fichiers HDFS a détecté un bloc de données corrompu ou inutilisable. Étape 2 : Le bloc a été identifié et ajouté à l'ensemble des blocs invalides. Étape 3 : Le système a enregistré l'événement pour des fins de débogage et de maintenance.
blk_1043487525777829194,081111 023024 27 INFO dfs.FSNamesystem: BLOCK* NameSystem.delete: blk_1043487525777829194 is added to invalidSet of 10.251.110.8:50010,Normal,Suppression d'un bloc de données,Étape 1 : Le système de fichiers HDFS a détecté un bloc de données corrompu ou non valide. Étape 2 : Le bloc a été identifié et ajouté à l'ensemble des blocs invalides. Étape 3 : Le système HDFS a enregistré l'événement dans les logs pour suivi et maintenance
blk_-3225035678192156905,081111 023024 27 INFO dfs.FSNamesystem: BLOCK* NameSystem.delete: blk_-3225035678192156905 is added to invalidSet of 10.251.38.214:50010,Normal,Suppression d'un bloc de données corrompu,Étape 1 : Le système de fichiers HDFS détecte un bloc de données corrompu. Étape 2 : Le bloc est ajouté à l'ensemble des blocs invalides. Étape 3 : Le système supprime le bloc pour maintenir l'intégrité des données.
blk_5572208681898881669,081111 023025 27 INFO dfs.FSNamesystem: BLOCK* NameSystem.delete: blk_5572208681898881669 is added to invalidSet of 10.251.38.197:50010,Normal,Suppression d'un bloc de données,Étape 1 : Le système de fichiers HDFS a détecté un bloc de données corrompu ou inutilisable. Étape 2 : Le bloc a été ajouté à l'ensemble des blocs invalides pour éviter son utilisation future. Étape 3 : Le système HDFS a enregistré l'événement pour suivre les opérations de maintenance
blk_-2225353020301959077,081111 023027 27 INFO dfs.FSNamesystem: BLOCK* NameSystem.delete: blk_-2225353020301959077 is added to invalidSet of 10.251.125.237:50010,Normal,Suppression d'un bloc de données HDFS,Étape 1 : Le système de fichiers HDFS a détecté un bloc de données corrompu ou non valide. Étape 2 : Le bloc a été identifié et ajouté à l'ensemble des blocs invalides. Étape 3 : Le système HDFS a enregistré l'événement pour suivre les opérations de maintenance et de récupération des données.
blk_3946183108430554053,081111 023027 27 INFO dfs.FSNamesystem: BLOCK* NameSystem.delete: blk_3946183108430554053 is added to invalidSet of 10.250.11.100:50010,Normal,Suppression d'un bloc de données,Étape 1 : Le système de fichiers HDFS a détecté un bloc de données corrompu ou non valide. Étape 2 : Le bloc a été ajouté à l'ensemble des blocs invalides. Étape 3 : Le système HDFS a enregistré l'événement pour suivre les opérations de maintenance
blk_-3681974396824196300,081111 023033 27 INFO dfs.FSNamesystem: BLOCK* NameSystem.delete: blk_-3681974396824196300 is added to invalidSet of 10.250.17.177:50010,Anomaly,Bloc de données corrompu,Étape 1 : Le message indique que le bloc de données blk_-3681974396824196300 a été ajouté à l'ensemble des blocs invalides. Étape 2 : Cela signifie que le bloc de données est corrompu ou endommagé. Étape 3 : Le système HDFS a détecté l'anomalie et l'a signalée pour une investigation plus approfondie.
blk_2736251498135196075,081111 023037 27 INFO dfs.FSNamesystem: BLOCK* NameSystem.delete: blk_2736251498135196075 is added to invalidSet of 10.251.90.64:50010,Anomaly,Bloc de données corrompu,Étape 1 : Le système de fichiers HDFS a détecté un bloc de données corrompu. Étape 2 : Le bloc a été ajouté à l'ensemble des blocs invalides. Étape 3 : Le système tentera de répliquer le bloc pour assurer la cohérence des données.
blk_1275198635723397883,081111 023039 27 INFO dfs.FSNamesystem: BLOCK* NameSystem.delete: blk_1275198635723397883 is added to invalidSet of 10.251.202.134:50010,Normal,Suppression d'un bloc dans HDFS,Étape 1 : Le système de fichiers HDFS a détecté un bloc corrompu ou non valide. Étape 2 : Le bloc a été ajouté à l'ensemble des blocs invalides. Étape 3 : Le système a enregistré l'événement dans les logs pour suivi et débogage.
blk_3428998332517532825,081111 023039 27 INFO dfs.FSNamesystem: BLOCK* NameSystem.delete: blk_3428998332517532825 is added to invalidSet of 10.251.43.192:50010,Normal,Suppression d'un bloc de données,Étape 1 : Le système de fichiers HDFS a détecté un bloc de données corrompu ou non valide. Étape 2 : Le bloc a été ajouté à l'ensemble des blocs invalides. Étape 3 : Le système de fichiers HDFS a enregistré l'événement dans les logs pour suivi et débogage.
blk_-7106479503467535906,081111 023139 19 INFO dfs.FSDataset: Deleting block blk_-7106479503467535906 file /mnt/hadoop/dfs/data/current/subdir32/blk_-7106479503467535906,Normal,Suppression d'un bloc de données,Étape 1 : Le système HDFS a détecté un bloc de données inutilisé. Étape 2 : Le bloc a été identifié comme étant le blk_-7106479503467535906. Étape 3 : Le système a procédé à la suppression de ce bloc pour libérer de l'espace de stockage.
blk_-7411858598798393933,081111 023149 19 INFO dfs.FSDataset: Deleting block blk_-7411858598798393933 file /mnt/hadoop/dfs/data/current/subdir24/blk_-7411858598798393933,Normal,Suppression d'un bloc de données,Étape 1 : Le système HDFS a détecté un bloc de données inutilisé. Étape 2 : Le bloc a été identifié comme étant le blk_-7411858598798393933. Étape 3 : Le système a supprimé le bloc pour libérer de l'espace de stockage.
blk_-5429479049793046826,081111 023156 19 INFO dfs.FSDataset: Deleting block blk_-5429479049793046826 file /mnt/hadoop/dfs/data/current/subdir34/blk_-5429479049793046826,Normal,Suppression d'un bloc de données,Étape 1 : Le système HDFS a détecté un bloc de données inutilisé. Étape 2 : Le bloc a été identifié comme étant le bloc_-5429479049793046826. Étape 3 : Le système a procédé à la suppression de ce bloc pour libérer de l'espace de stockage.
